"name"	"dirs"	"files"	"meansize"	"stdev"
"/local/scratch/rgr22/linux-2.6.18/Documentation/sparc"	0	2	6162	4036
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound"	2	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/oss"	0	45	6973.44	11392.14
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/alsa"	1	17	11127.29	14713.19
"/local/scratch/rgr22/linux-2.6.18/Documentation/sound/alsa/DocBook"	0	2	102590.5	99701.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/sh"	0	2	9781.5	2004.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/serial"	0	1	11723	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/scsi"	0	44	16843.64	22335.28
"/local/scratch/rgr22/linux-2.6.18/Documentation/s390"	1	11	17230.64	26351.64
"/local/scratch/rgr22/linux-2.6.18/Documentation/s390/crypto"	0	1	3739	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/powerpc"	0	11	11492.45	17841.21
"/local/scratch/rgr22/linux-2.6.18/Documentation/power"	0	11	5989.45	4763.42
"/local/scratch/rgr22/linux-2.6.18/Documentation/pcmcia"	0	3	1875.33	1316.58
"/local/scratch/rgr22/linux-2.6.18/Documentation/parisc"	0	3	1984.33	1700.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/networking"	0	91	9565.26	15556.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/mips"	1	3	4954.33	1874.32
"/local/scratch/rgr22/linux-2.6.18/Documentation/mips/pci"	0	1	2112	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/m68k"	0	3	14027.67	14667.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/kdump"	0	2	8386	2345
"/local/scratch/rgr22/linux-2.6.18/Documentation/kbuild"	0	4	17037.25	14555.15
"/local/scratch/rgr22/linux-2.6.18/Documentation/isdn"	0	23	8023.65	8075.84
"/local/scratch/rgr22/linux-2.6.18/Documentation/ioctl"	0	2	21964	2754
"/local/scratch/rgr22/linux-2.6.18/Documentation/input"	0	17	8665.82	7108.04
"/local/scratch/rgr22/linux-2.6.18/Documentation/infiniband"	0	5	3101.4	781.43
"/local/scratch/rgr22/linux-2.6.18/Documentation/ia64"	0	7	6286.86	3544.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/i386"	0	4	6789	6091.99
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2o"	0	2	7504.5	6049.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c"	2	9	6525.44	7027.76
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c/chips"	0	6	2542.67	1105.18
"/local/scratch/rgr22/linux-2.6.18/Documentation/i2c/busses"	0	22	1765.09	1447.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/hwmon"	0	38	4429.29	3373.07
"/local/scratch/rgr22/linux-2.6.18/Documentation/fujitsu"	1	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/fujitsu/frv"	0	10	6917.8	4120.65
"/local/scratch/rgr22/linux-2.6.18/Documentation/firmware_class"	0	4	2999.75	1755.87
"/local/scratch/rgr22/linux-2.6.18/Documentation/filesystems"	1	45	10866.53	14509.41
"/local/scratch/rgr22/linux-2.6.18/Documentation/filesystems/configfs"	0	2	15754.5	3148.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/fb"	1	19	5314.21	5064.6
"/local/scratch/rgr22/linux-2.6.18/Documentation/fb/cyblafb"	0	9	2478.44	2409.31
"/local/scratch/rgr22/linux-2.6.18/Documentation/early-userspace"	0	2	5734.5	1128.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/dvb"	0	12	6007.67	4114.34
"/local/scratch/rgr22/linux-2.6.18/Documentation/drivers"	1	0	0	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/drivers/edac"	0	1	16585	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/driver-model"	0	9	5673.33	2849.83
"/local/scratch/rgr22/linux-2.6.18/Documentation/device-mapper"	0	6	2185.33	683.44
"/local/scratch/rgr22/linux-2.6.18/Documentation/crypto"	0	2	11732	5468
"/local/scratch/rgr22/linux-2.6.18/Documentation/cris"	0	1	6720	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/cpu-freq"	0	8	4121.88	2718.35
"/local/scratch/rgr22/linux-2.6.18/Documentation/console"	0	1	5813	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/connector"	0	3	5026.33	1048.16
"/local/scratch/rgr22/linux-2.6.18/Documentation/cdrom"	0	15	12513	16577.53
"/local/scratch/rgr22/linux-2.6.18/Documentation/block"	0	8	11099.88	17072.28
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm"	6	11	3933.27	2194.33
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/nwfpe"	0	4	3696	1670.62
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/empeg"	0	3	615	441.45
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/VFP"	0	1	1270	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/Sharp-LH"	0	9	1681.56	907.75
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/Samsung-S3C24XX"	0	9	2296.78	1567.83
"/local/scratch/rgr22/linux-2.6.18/Documentation/arm/SA1100"	0	18	1473.11	2082.38
"/local/scratch/rgr22/linux-2.6.18/Documentation/aoe"	0	8	1188.25	1300.85
"/local/scratch/rgr22/linux-2.6.18/Documentation/accounting"	0	3	7010	2354.37
"/local/scratch/rgr22/linux-2.6.18/Documentation/RCU"	0	10	9682.2	9348.76
"/local/scratch/rgr22/linux-2.6.18/Documentation/DocBook"	1	23	20976.35	19673.17
"/local/scratch/rgr22/linux-2.6.18/Documentation/DocBook/man"	0	1	98	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI"	3	1	3427	0
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/testing"	0	2	770.5	250.5
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/stable"	0	2	797	355
"/local/scratch/rgr22/linux-2.6.18/Documentation/ABI/obsolete"	0	1	420	0
				
"average"	1	16.32	9076.6	9480.55
"stdev"	4.5	31.95	12834.8	16569.81
"max"	59	713	226323	249849.78
				
				
"Totals:"				
"files"	20208			
"dirs"	1238			
"smallest"	6			
"largest"	873599			
"mostfiles"	713			
"mostdirs"	59			
"meansize"	11077.84			
"stdev"	25957.04			
"largecount"	1505			
"largemean"	70314.62			
"largestdev"	68059.24			
"smallcount"	18703			
"smallmean"	6311.15			
"smallstdev"	7082.81			
